S,District,Division,Max_Temp,Min_Temp,Avg_Temp,Humidity,Rainfall,Rainfall_Lag_7,Rainfall_Lag_14,Rainfall_Lag_21,Rainfall_Lag_30,Temp_Lag_7,Humidity_Lag_7,Humidity_Lag_14,Humidity_Lag_21,Humidity_Lag_30,Dengue_Lag_7,Population_Density,Urban_Index,Dengue_case
11/17/2025,Manikganj,Dhaka,26.17,20.01,23.09,51.55,3.8,15.33,2.76,7.53,8.68,25.57,57.26,63.52,71.91,72.27,173,1057.98,0.39,59
11/18/2025,Manikganj,Dhaka,27.28,19.1,23.19,52.9,3.29,16.49,1.16,13.85,13.29,24.65,56,65.87,65.65,68.74,175,1057.98,0.39,26
11/19/2025,Manikganj,Dhaka,36.23,28.42,32.32,61.99,0.44,16.41,2.14,9.05,7.28,24.47,54.21,51.85,68.99,76.17,171,1057.98,0.39,26
11/20/2025,Manikganj,Dhaka,35.65,28.1,31.88,64.73,0.26,13.84,2.8,11.51,6.65,25.16,54.94,54.07,65.52,79.87,171,1057.98,0.39,32
11/21/2025,Manikganj,Dhaka,36.92,31.01,33.97,55.37,3.9,12.21,3.88,10.16,5.89,26.08,55.79,65.08,68.55,67.22,175,1057.98,0.39,4
11/22/2025,Manikganj,Dhaka,29.82,24.26,27.04,50.07,2.45,14.48,3.25,1.06,7.59,27.47,56.44,69.27,53.17,67.42,175,1057.98,0.39,14
11/23/2025,Manikganj,Dhaka,26.27,18.38,22.32,68.44,1.51,14.94,1.84,4.38,12.16,28.06,55.96,51.48,61.17,79.44,187,1057.98,0.39,14
11/24/2025,Manikganj,Dhaka,26.94,20.46,23.7,52,2.14,15.66,2.65,2.76,10.25,27.69,57.86,60.43,63.52,67.67,194,1057.98,0.39,23
11/25/2025,Manikganj,Dhaka,33.78,28.58,31.18,56.62,1.59,13.99,3.36,1.16,7.11,27.77,57.93,65.42,65.87,77.3,193,1057.98,0.39,16
11/26/2025,Manikganj,Dhaka,27.65,22.33,24.99,61.99,3.75,12.3,3.01,2.14,7.53,28.92,58.46,56.83,51.85,71.91,197,1057.98,0.39,8
11/27/2025,Manikganj,Dhaka,36.19,30.35,33.27,51.54,4.89,15.61,1.89,2.8,13.85,27.87,58.46,58.82,54.07,65.65,208,1057.98,0.39,7
11/28/2025,Manikganj,Dhaka,25.14,18.04,21.59,56.74,3.82,20.24,1.64,3.88,9.05,28.07,56.58,50.82,65.08,68.99,209,1057.98,0.39,9
11/29/2025,Manikganj,Dhaka,26.9,18.48,22.69,58.81,0.15,20.16,2,3.25,11.51,26.3,56.77,53.41,69.27,65.52,205,1057.98,0.39,9
11/30/2025,Manikganj,Dhaka,28.78,19.41,24.1,54.34,3.54,17.85,0.79,1.84,10.16,25.68,58.02,55.13,51.48,68.55,208,1057.98,0.39,14
12/1/2025,Manikganj,Dhaka,27.9,21.15,24.53,60.49,0.94,19.88,3.8,2.65,1.06,25.93,56.01,51.55,60.43,53.17,195,1057.98,0.39,0
12/2/2025,Manikganj,Dhaka,34.88,25.29,30.09,53.52,1.12,18.68,3.29,3.36,4.38,26.05,57.22,52.9,65.42,61.17,190,1057.98,0.39,7
12/3/2025,Manikganj,Dhaka,27.71,21.73,24.72,63.18,2.76,18.21,0.44,3.01,2.76,25.89,56.78,61.99,56.83,63.52,190,1057.98,0.39,10
12/4/2025,Manikganj,Dhaka,31.47,22.73,27.1,54.99,0.54,17.23,0.26,1.89,1.16,25.86,56.95,64.73,58.82,65.87,185,1057.98,0.39,9
12/5/2025,Manikganj,Dhaka,32.45,23.58,28.01,60.69,3.42,12.88,3.9,1.64,2.14,24.97,57.44,55.37,50.82,51.85,182,1057.98,0.39,9
12/6/2025,Manikganj,Dhaka,36.7,27.58,32.14,60.35,3.41,12.47,2.45,2,2.8,25.89,58,50.07,53.41,54.07,198,1057.98,0.39,9
12/7/2025,Manikganj,Dhaka,28.94,18.95,23.95,58.46,1.07,15.74,1.51,0.79,3.88,27.24,58.22,68.44,55.13,65.08,189,1057.98,0.39,3
12/8/2025,Manikganj,Dhaka,36.16,27.53,31.84,58.97,2.77,13.27,2.14,3.8,3.25,27.22,58.81,52,51.55,69.27,201,1057.98,0.39,9
12/9/2025,Manikganj,Dhaka,25.55,17.62,21.59,65.67,4.31,15.09,1.59,3.29,1.84,28.26,58.59,56.62,52.9,51.48,191,1057.98,0.39,13
12/10/2025,Manikganj,Dhaka,25.28,17.2,21.24,61.95,2.7,18.28,3.75,0.44,2.65,27.05,60.33,61.99,61.99,60.43,187,1057.98,0.39,15
12/11/2025,Manikganj,Dhaka,33.53,26.12,29.83,51.16,4.19,18.22,4.89,0.26,3.36,26.55,60.15,51.54,64.73,65.42,184,1057.98,0.39,8
12/12/2025,Manikganj,Dhaka,33.5,23.8,28.65,55.74,1.59,21.87,3.82,3.9,3.01,26.94,59.61,56.74,55.37,56.83,184,1057.98,0.39,10
12/13/2025,Manikganj,Dhaka,27.1,17.98,22.54,66.25,1.11,20.04,0.15,2.45,1.89,27.03,58.9,58.81,50.07,58.82,173,1057.98,0.39,9
12/14/2025,Manikganj,Dhaka,26.12,17.43,21.77,53.16,3.75,17.75,3.54,1.51,1.64,25.66,59.74,54.34,68.44,50.82,178,1057.98,0.39,5
12/15/2025,Manikganj,Dhaka,26.4,19.08,22.74,62.76,0.12,20.42,0.94,2.14,2,25.35,58.99,60.49,52,53.41,172,1057.98,0.39,7
12/16/2025,Manikganj,Dhaka,36.68,30.19,33.44,59.92,1.61,17.77,1.12,1.59,0.79,24.05,59.53,53.52,56.62,55.13,180,1057.98,0.39,4
12/17/2025,Manikganj,Dhaka,28.28,18.8,23.54,64.9,4.89,15.07,2.76,3.75,3.8,25.74,58.71,63.18,61.99,51.55,184,1057.98,0.39,0
12/18/2025,Manikganj,Dhaka,34.98,27.41,31.2,55.21,0.77,17.26,0.54,4.89,3.29,26.07,59.13,54.99,51.54,52.9,194,1057.98,0.39,15
12/19/2025,Manikganj,Dhaka,36.32,30.11,33.21,57.53,1.05,13.84,3.42,3.82,0.44,26.27,59.71,60.69,56.74,61.99,192,1057.98,0.39,1
12/20/2025,Manikganj,Dhaka,30.43,23.75,27.09,54.35,2.83,13.3,3.41,0.15,0.26,26.92,59.96,60.35,58.81,64.73,197,1057.98,0.39,8
12/21/2025,Manikganj,Dhaka,31.75,25.47,28.61,58.63,1.63,15.01,1.07,3.54,3.9,27.57,58.26,58.46,54.34,55.37,192,1057.98,0.39,1
12/22/2025,Manikganj,Dhaka,35.33,27.2,31.27,62.58,4.6,12.9,2.77,0.94,2.45,28.55,59.04,58.97,60.49,50.07,187,1057.98,0.39,3
12/23/2025,Manikganj,Dhaka,35.37,26.23,30.8,60.21,4.17,17.38,4.31,1.12,1.51,29.76,59.02,65.67,53.52,68.44,192,1057.98,0.39,6
12/24/2025,Manikganj,Dhaka,34.52,26.92,30.72,69.01,0.77,19.94,2.7,2.76,2.14,29.39,59.06,61.95,63.18,52,192,1057.98,0.39,1
12/25/2025,Manikganj,Dhaka,31.26,24.08,27.67,69.42,0.97,15.82,4.19,0.54,1.59,30.41,59.65,51.16,54.99,56.62,186,1057.98,0.39,1
12/26/2025,Manikganj,Dhaka,28.34,19.72,24.03,66.59,4.74,16.02,1.59,3.42,3.75,29.91,61.68,55.74,60.69,61.99,197,1057.98,0.39,0
12/27/2025,Manikganj,Dhaka,26.32,20.87,23.6,67.2,1.19,19.72,1.11,3.41,4.89,28.6,62.97,66.25,60.35,51.54,206,1057.98,0.39,0
12/28/2025,Manikganj,Dhaka,35,29.7,32.35,62.17,0.52,18.08,3.75,1.07,3.82,28.1,64.81,53.16,58.46,56.74,214,1057.98,0.39,0
12/29/2025,Manikganj,Dhaka,31.97,24.16,28.06,56.16,3.31,16.97,0.12,2.77,0.15,28.63,65.31,62.76,58.97,58.81,218,1057.98,0.39,1
12/30/2025,Manikganj,Dhaka,28.84,21.18,25.01,60.61,4.58,15.67,1.61,4.31,3.54,28.18,64.39,59.92,65.67,54.34,218,1057.98,0.39,2
12/31/2025,Manikganj,Dhaka,32.57,24,28.28,67.91,0.11,16.08,4.89,2.7,0.94,27.35,64.45,64.9,61.95,60.49,221,1057.98,0.39,4
1/1/2025,Munshiganj,Dhaka,27.07,19.82,23.45,56.75,4.63,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,0
1/2/2025,Munshiganj,Dhaka,28.94,20.54,24.74,57.78,2.77,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,2
1/3/2025,Munshiganj,Dhaka,33.21,25.07,29.14,60.61,4.31,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,0
1/4/2025,Munshiganj,Dhaka,25.93,19.7,22.81,50.4,2.39,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,0
1/5/2025,Munshiganj,Dhaka,26.76,21.18,23.97,52.29,0.36,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,0
1/6/2025,Munshiganj,Dhaka,30.47,23.53,27,56.99,3.17,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,3
1/7/2025,Munshiganj,Dhaka,28.32,18.9,23.61,55.22,4.46,0,0,0,0,0,0,0,0,0,0,1110.39,0.7,0
1/8/2025,Munshiganj,Dhaka,30.08,22.71,26.39,64.04,0.75,22.09,0,0,0,24.96,55.72,0,0,0,182,1110.39,0.7,0
1/9/2025,Munshiganj,Dhaka,30.64,21.51,26.07,59.66,2.65,18.2,0,0,0,25.38,56.76,0,0,0,180,1110.39,0.7,0
1/10/2025,Munshiganj,Dhaka,33.53,26.1,29.81,68.77,4.54,18.08,0,0,0,25.57,57.03,0,0,0,186,1110.39,0.7,0
1/11/2025,Munshiganj,Dhaka,31.92,25.35,28.64,68.16,4.28,18.31,0,0,0,25.67,58.2,0,0,0,205,1110.39,0.7,0
1/12/2025,Munshiganj,Dhaka,32.45,26.69,29.57,56.01,0.4,20.2,0,0,0,26.5,60.73,0,0,0,221,1110.39,0.7,0
1/13/2025,Munshiganj,Dhaka,25.32,16.2,20.76,65.33,2.2,20.25,0,0,0,27.3,61.26,0,0,0,232,1110.39,0.7,0
1/14/2025,Munshiganj,Dhaka,29.85,24.7,27.28,61.11,4.22,19.28,0,0,0,26.41,62.46,0,0,0,233,1110.39,0.7,0
1/15/2025,Munshiganj,Dhaka,36.38,26.64,31.51,56.01,4.11,19.04,4.63,0,0,26.93,63.3,56.75,0,0,234,1110.39,0.7,5
1/16/2025,Munshiganj,Dhaka,31.16,25.65,28.41,66.14,4.38,22.39,2.77,0,0,27.66,62.15,57.78,0,0,227,1110.39,0.7,0
1/17/2025,Munshiganj,Dhaka,28.23,23.03,25.63,56.03,0.29,24.12,4.31,0,0,28,63.08,60.61,0,0,235,1110.39,0.7,0
1/18/2025,Munshiganj,Dhaka,27.05,18.22,22.63,58.58,4.01,19.88,2.39,0,0,27.4,61.26,50.4,0,0,207,1110.39,0.7,3
1/19/2025,Munshiganj,Dhaka,34.41,26.95,30.68,58.33,0.61,19.61,0.36,0,0,26.54,59.89,52.29,0,0,202,1110.39,0.7,4
1/20/2025,Munshiganj,Dhaka,30.17,22.26,26.21,66.27,3.35,19.82,3.17,0,0,26.7,60.22,56.99,0,0,196,1110.39,0.7,0
1/21/2025,Munshiganj,Dhaka,33.5,27.22,30.36,64.68,0.35,20.96,4.46,0,0,27.48,60.35,55.22,0,0,193,1110.39,0.7,0
1/22/2025,Munshiganj,Dhaka,25.65,17.97,21.81,53,2.62,17.09,0.75,4.63,0,27.92,60.86,64.04,56.75,0,198,1110.39,0.7,0
1/23/2025,Munshiganj,Dhaka,29.33,21.55,25.44,56.92,1.24,15.61,2.65,2.77,0,26.53,60.43,59.66,57.78,0,202,1110.39,0.7,3
1/24/2025,Munshiganj,Dhaka,28.42,22.04,25.23,64.67,3.65,12.47,4.54,4.31,0,26.11,59.11,68.77,60.61,0,187,1110.39,0.7,0
1/25/2025,Munshiganj,Dhaka,28.95,22.63,25.79,55.99,1.89,15.83,4.28,2.39,0,26.05,60.35,68.16,50.4,0,201,1110.39,0.7,0
1/26/2025,Munshiganj,Dhaka,34.98,28.1,31.54,53.02,1.49,13.71,0.4,0.36,0,26.5,59.98,56.01,52.29,0,194,1110.39,0.7,1
1/27/2025,Munshiganj,Dhaka,30.48,25.29,27.89,67.85,1.49,14.59,2.2,3.17,0,26.63,59.22,65.33,56.99,0,203,1110.39,0.7,2
1/28/2025,Munshiganj,Dhaka,26.19,16.9,21.55,50.26,4.69,12.74,4.22,4.46,0,26.87,59.45,61.11,55.22,0,208,1110.39,0.7,0
1/29/2025,Munshiganj,Dhaka,25.65,16.26,20.95,62.31,0.12,17.08,4.11,0.75,0,25.61,57.39,56.01,64.04,0,197,1110.39,0.7,0
1/30/2025,Munshiganj,Dhaka,30.34,23.54,26.94,63.45,4.83,14.58,4.38,2.65,0,25.49,58.72,66.14,59.66,0,197,1110.39,0.7,1
1/31/2025,Munshiganj,Dhaka,28.42,19.23,23.83,60.7,2.91,18.17,0.29,4.54,4.63,25.7,59.65,56.03,68.77,56.75,212,1110.39,0.7,0
2/1/2025,Munshiganj,Dhaka,28.78,19.61,24.2,52.39,0.18,17.43,4.01,4.28,2.77,25.5,59.08,58.58,68.16,57.78,201,1110.39,0.7,0
2/2/2025,Munshiganj,Dhaka,31.46,23.16,27.31,50.92,3.51,15.72,0.61,0.4,4.31,25.27,58.57,58.33,56.01,60.61,200,1110.39,0.7,1
2/3/2025,Munshiganj,Dhaka,28.49,23.33,25.91,61.89,1.43,17.74,3.35,2.2,2.39,24.67,58.27,66.27,65.33,50.4,192,1110.39,0.7,0
2/4/2025,Munshiganj,Dhaka,30.3,21.66,25.98,62.15,2.72,17.68,0.35,4.22,0.36,24.38,57.42,64.68,61.11,52.29,176,1110.39,0.7,2
2/5/2025,Munshiganj,Dhaka,34.66,26.05,30.35,53.21,3.03,15.71,2.62,4.11,3.17,25.02,59.12,53,56.01,56.99,179,1110.39,0.7,0
2/6/2025,Munshiganj,Dhaka,27.49,22.09,24.79,54.36,1.56,18.62,1.24,4.38,4.46,26.36,57.82,56.92,66.14,55.22,191,1110.39,0.7,0
2/7/2025,Munshiganj,Dhaka,33.07,24.16,28.62,62.55,3.88,15.34,3.65,0.29,0.75,26.05,56.52,64.67,56.03,64.04,179,1110.39,0.7,0
2/8/2025,Munshiganj,Dhaka,34.26,25.57,29.91,67.18,1.14,16.31,1.89,4.01,2.65,26.74,56.78,55.99,58.58,59.66,187,1110.39,0.7,0
2/9/2025,Munshiganj,Dhaka,32.37,24.75,28.56,69.57,3.76,17.28,1.49,0.61,4.54,27.55,58.9,53.02,58.33,68.77,194,1110.39,0.7,0
2/10/2025,Munshiganj,Dhaka,36.92,31.39,34.16,54.92,1.36,17.53,1.49,3.35,4.28,27.73,61.56,67.85,66.27,68.16,203,1110.39,0.7,1
2/11/2025,Munshiganj,Dhaka,33.37,25.67,29.52,64.86,2.16,17.45,4.69,0.35,0.4,28.91,60.56,50.26,64.68,56.01,214,1110.39,0.7,0
2/12/2025,Munshiganj,Dhaka,27.97,18.86,23.42,54.51,4.09,16.89,0.12,2.62,2.2,29.42,60.95,62.31,53,65.33,229,1110.39,0.7,2
2/13/2025,Munshiganj,Dhaka,35.22,29.27,32.24,59.81,0.78,17.95,4.83,1.24,4.22,28.43,61.14,63.45,56.92,61.11,209,1110.39,0.7,2
2/14/2025,Munshiganj,Dhaka,27.49,20.29,23.89,50.99,0.87,17.17,2.91,3.65,4.11,29.49,61.92,60.7,64.67,56.01,222,1110.39,0.7,0
2/15/2025,Munshiganj,Dhaka,31.11,22.14,26.63,69.68,2.42,14.17,0.18,1.89,4.38,28.82,60.26,52.39,55.99,66.14,213,1110.39,0.7,0
2/16/2025,Munshiganj,Dhaka,25.02,16.78,20.9,50.92,4.17,15.45,3.51,1.49,0.29,28.35,60.62,50.92,53.02,56.03,205,1110.39,0.7,0
2/17/2025,Munshiganj,Dhaka,28.2,22.39,25.3,63.88,1.27,15.86,1.43,1.49,4.01,27.25,57.96,61.89,67.85,58.58,194,1110.39,0.7,0
2/18/2025,Munshiganj,Dhaka,34.01,25.42,29.71,67.06,2.93,15.77,2.72,4.69,0.61,25.99,59.24,62.15,50.26,58.33,185,1110.39,0.7,0
2/19/2025,Munshiganj,Dhaka,28.91,20.46,24.69,59.35,4.88,16.54,3.03,0.12,3.35,26.01,59.55,53.21,62.31,66.27,170,1110.39,0.7,1
2/20/2025,Munshiganj,Dhaka,34.94,25.06,30,67.16,1.64,17.33,1.56,4.83,0.35,26.19,60.24,54.36,63.45,64.68,183,1110.39,0.7,2
2/21/2025,Munshiganj,Dhaka,32.45,26.7,29.58,56.99,1.86,18.18,3.88,2.91,2.62,25.87,61.29,62.55,60.7,53,178,1110.39,0.7,0
2/22/2025,Munshiganj,Dhaka,27.86,22.61,25.23,60.46,2.91,19.18,1.14,0.18,1.24,26.69,62.15,67.18,52.39,56.92,178,1110.39,0.7,0
2/23/2025,Munshiganj,Dhaka,29.71,24.24,26.97,65.68,3.54,19.66,3.76,3.51,3.65,26.49,60.83,69.57,50.92,64.67,179,1110.39,0.7,0
2/24/2025,Munshiganj,Dhaka,25.74,17.35,21.54,52.34,1.43,19.03,1.36,1.43,1.89,27.35,62.94,54.92,61.89,55.99,178,1110.39,0.7,0
2/25/2025,Munshiganj,Dhaka,28.36,21.32,24.84,69.96,4.82,19.2,2.16,2.72,1.49,26.82,61.29,64.86,62.15,53.02,183,1110.39,0.7,0
2/26/2025,Munshiganj,Dhaka,25.33,17.84,21.59,55.69,4.66,21.08,4.09,3.03,1.49,26.12,61.71,54.51,53.21,67.85,192,1110.39,0.7,0
2/27/2025,Munshiganj,Dhaka,27.12,18.8,22.96,59.03,1.3,20.86,0.78,1.56,4.69,25.68,61.19,59.81,54.36,50.26,194,1110.39,0.7,1
2/28/2025,Munshiganj,Dhaka,25.72,17.47,21.59,57.88,0.39,20.52,0.87,3.88,0.12,24.67,60.02,50.99,62.55,62.31,182,1110.39,0.7,0
3/1/2025,Munshiganj,Dhaka,35.92,27.11,31.52,55.01,4.63,19.05,2.42,1.14,4.83,23.53,60.15,69.68,67.18,63.45,183,1110.39,0.7,0
3/2/2025,Munshiganj,Dhaka,36.05,28.95,32.5,51.01,4.08,20.77,4.17,3.76,2.91,24.43,59.37,50.92,69.57,60.7,182,1110.39,0.7,1
3/3/2025,Munshiganj,Dhaka,34.01,24.42,29.21,69.85,1.24,21.31,1.27,1.36,0.18,25.22,57.27,63.88,54.92,52.39,181,1110.39,0.7,1
3/4/2025,Munshiganj,Dhaka,32.24,22.8,27.52,59.1,3.22,21.12,2.93,2.16,3.51,26.32,59.78,67.06,64.86,50.92,195,1110.39,0.7,0
3/5/2025,Munshiganj,Dhaka,25.22,19.49,22.36,51.92,1.63,19.52,4.88,4.09,1.43,26.7,58.22,59.35,54.51,61.89,188,1110.39,0.7,0
3/6/2025,Munshiganj,Dhaka,27.59,20.01,23.8,62.01,1.15,16.5,1.64,0.78,2.72,26.81,57.69,67.16,59.81,62.15,190,1110.39,0.7,0
3/7/2025,Munshiganj,Dhaka,27.17,17.64,22.41,59.69,2.82,16.35,1.86,0.87,3.03,26.93,58.11,56.99,50.99,53.21,196,1110.39,0.7,0
3/8/2025,Munshiganj,Dhaka,30.32,25.12,27.72,59.62,1.02,18.77,2.91,2.42,1.56,27.04,58.37,60.46,69.68,54.36,200,1110.39,0.7,0
3/9/2025,Munshiganj,Dhaka,32.27,23.81,28.04,57.69,0.23,15.17,3.54,4.17,3.88,26.5,59.03,65.68,50.92,62.55,204,1110.39,0.7,0
3/10/2025,Munshiganj,Dhaka,27.62,18.16,22.89,51.35,2.37,11.32,1.43,1.27,1.14,25.86,59.98,52.34,63.88,67.18,203,1110.39,0.7,2
3/11/2025,Munshiganj,Dhaka,29.13,20.42,24.78,58.73,0.53,12.45,4.82,2.93,3.76,24.96,57.34,69.96,67.06,69.57,193,1110.39,0.7,1
3/12/2025,Munshiganj,Dhaka,36.5,28.76,32.63,68.46,1.75,9.76,4.66,4.88,1.36,24.57,57.29,55.69,59.35,54.92,190,1110.39,0.7,1
3/13/2025,Munshiganj,Dhaka,31.21,25.67,28.44,52.95,0.65,9.87,1.3,1.64,2.16,26.04,59.65,59.03,67.16,64.86,198,1110.39,0.7,0
3/14/2025,Munshiganj,Dhaka,30.75,22.76,26.75,52.48,3.11,9.37,0.39,1.86,4.09,26.7,58.36,57.88,56.99,54.51,197,1110.39,0.7,0
3/15/2025,Munshiganj,Dhaka,28.95,20.58,24.76,69.68,0.48,9.66,4.63,2.91,0.78,27.32,57.33,55.01,60.46,59.81,197,1110.39,0.7,0
3/16/2025,Munshiganj,Dhaka,36.32,28.09,32.2,62.64,2.1,9.12,4.08,3.54,0.87,26.9,58.76,51.01,65.68,50.99,198,1110.39,0.7,0
3/17/2025,Munshiganj,Dhaka,31.46,22.01,26.74,65.65,1.74,10.99,1.24,1.43,2.42,27.49,59.47,69.85,52.34,69.68,208,1110.39,0.7,0
3/18/2025,Munshiganj,Dhaka,27.17,18.92,23.04,54.34,0.59,10.35,3.22,4.82,4.17,28.04,61.51,59.1,69.96,50.92,210,1110.39,0.7,1
3/19/2025,Munshiganj,Dhaka,25.88,18.91,22.39,65.76,0.77,10.42,1.63,4.66,1.27,27.8,60.89,51.92,55.69,63.88,210,1110.39,0.7,0
3/20/2025,Munshiganj,Dhaka,30.25,22.65,26.45,56.02,4.52,9.44,1.15,1.3,2.93,26.33,60.5,62.01,59.03,67.06,206,1110.39,0.7,0
3/21/2025,Munshiganj,Dhaka,32.34,23.52,27.93,58.74,3.14,13.31,2.82,0.39,4.88,26.05,60.94,59.69,57.88,59.35,205,1110.39,0.7,0
3/22/2025,Munshiganj,Dhaka,25.71,18.43,22.07,60.24,4.04,13.34,1.02,4.63,1.64,26.22,61.84,59.62,55.01,67.16,204,1110.39,0.7,0
3/23/2025,Munshiganj,Dhaka,26.72,18.94,22.83,66.6,0.51,16.9,0.23,4.08,1.86,25.83,60.49,57.69,51.01,56.99,195,1110.39,0.7,1
3/24/2025,Munshiganj,Dhaka,34.7,28.25,31.48,60.61,0.33,15.31,2.37,1.24,2.91,24.49,61.05,51.35,69.85,60.46,189,1110.39,0.7,0
3/25/2025,Munshiganj,Dhaka,31.2,21.97,26.58,65.91,1.51,13.9,0.53,3.22,3.54,25.17,60.33,58.73,59.1,65.68,182,1110.39,0.7,0
3/26/2025,Munshiganj,Dhaka,28.04,21.93,24.98,68.01,0.58,14.82,1.75,1.63,1.43,25.68,61.98,68.46,51.92,52.34,186,1110.39,0.7,0
3/27/2025,Munshiganj,Dhaka,31.01,22.83,26.92,66.3,0.98,14.63,0.65,1.15,4.82,26.05,62.3,52.95,62.01,69.96,180,1110.39,0.7,0
3/28/2025,Munshiganj,Dhaka,35.92,30.87,33.39,62.97,0.56,11.09,3.11,2.82,4.66,26.11,63.77,52.48,59.69,55.69,182,1110.39,0.7,0
3/29/2025,Munshiganj,Dhaka,29.31,19.36,24.34,56.03,2.69,8.51,0.48,1.02,1.3,26.89,64.38,69.68,59.62,59.03,190,1110.39,0.7,0
3/30/2025,Munshiganj,Dhaka,30.59,24.88,27.73,64.26,1.61,7.16,2.1,0.23,0.39,27.22,63.78,62.64,57.69,57.88,182,1110.39,0.7,0
3/31/2025,Munshiganj,Dhaka,31.82,22.93,27.37,54.2,1.93,8.26,1.74,2.37,4.63,27.92,63.44,65.65,51.35,55.01,186,1110.39,0.7,0
4/1/2025,Munshiganj,Dhaka,31.83,22.01,26.92,71.11,11.16,9.86,0.59,0.53,4.08,27.33,62.53,54.34,58.73,51.01,183,1110.39,0.7,0
4/2/2025,Munshiganj,Dhaka,26.96,19.18,23.07,69.59,7.29,19.5,0.77,1.75,1.24,27.38,63.27,65.76,68.46,69.85,202,1110.39,0.7,0
4/3/2025,Munshiganj,Dhaka,35.03,29.68,32.35,78.36,9.02,26.22,4.52,0.65,3.22,27.11,63.5,56.02,52.95,59.1,216,1110.39,0.7,0
4/4/2025,Munshiganj,Dhaka,33.95,25.71,29.83,72.96,14.93,34.25,3.14,3.11,1.63,27.88,65.22,58.74,52.48,51.92,246,1110.39,0.7,0
4/5/2025,Munshiganj,Dhaka,25.59,16.02,20.81,74.67,9.83,48.62,4.04,0.48,1.15,27.37,66.64,60.24,69.68,62.01,260,1110.39,0.7,0
4/6/2025,Munshiganj,Dhaka,30.43,21.31,25.87,79.54,5.5,55.76,0.51,2.1,2.82,26.87,69.31,66.6,62.64,59.69,292,1110.39,0.7,2
4/7/2025,Munshiganj,Dhaka,35.38,26.46,30.92,76.57,5.23,59.65,0.33,1.74,1.02,26.6,71.49,60.61,65.65,59.62,312,1110.39,0.7,0
4/8/2025,Munshiganj,Dhaka,33.52,24.15,28.83,73.31,12.78,62.96,1.51,0.59,0.23,27.11,74.69,65.91,54.34,57.69,335,1110.39,0.7,2
4/9/2025,Munshiganj,Dhaka,34.92,29.03,31.97,74.24,5.59,64.58,0.58,0.77,2.37,27.38,75,68.01,65.76,51.35,347,1110.39,0.7,0
4/10/2025,Munshiganj,Dhaka,31.82,23.3,27.56,72.23,5.4,62.88,0.98,4.52,0.53,28.65,75.66,66.3,56.02,58.73,345,1110.39,0.7,0
4/11/2025,Munshiganj,Dhaka,30.84,23.49,27.17,68.28,11.47,59.26,0.56,3.14,1.75,27.97,74.79,62.97,58.74,68.46,323,1110.39,0.7,0
4/12/2025,Munshiganj,Dhaka,27.3,20,23.65,71.08,11.31,55.8,2.69,4.04,0.65,27.59,74.12,56.03,60.24,52.95,318,1110.39,0.7,2
4/13/2025,Munshiganj,Dhaka,36.53,29.43,32.98,79.6,13.5,57.27,1.61,0.51,3.11,28,73.61,64.26,66.6,52.48,315,1110.39,0.7,0
4/14/2025,Munshiganj,Dhaka,34.48,28.82,31.65,66.69,14.87,65.28,1.93,0.33,0.48,29.01,73.62,54.2,60.61,69.68,318,1110.39,0.7,0
4/15/2025,Munshiganj,Dhaka,35.79,28.94,32.36,67.69,7.21,74.91,11.16,1.51,2.1,29.12,72.21,71.11,65.91,62.64,324,1110.39,0.7,0
4/16/2025,Munshiganj,Dhaka,32.7,23.24,27.97,79.05,8.25,69.34,7.29,0.58,1.74,29.62,71.4,69.59,68.01,65.65,307,1110.39,0.7,0
4/17/2025,Munshiganj,Dhaka,25.86,16.3,21.08,71.8,14.66,72,9.02,0.98,0.59,29.05,72.09,78.36,66.3,54.34,322,1110.39,0.7,0
4/18/2025,Munshiganj,Dhaka,29.88,22.8,26.34,70.27,12.31,81.26,14.93,0.56,0.77,28.12,72.03,72.96,62.97,65.76,348,1110.39,0.7,0
4/19/2025,Munshiganj,Dhaka,36.37,29.97,33.17,69.57,14.09,82.11,9.83,2.69,4.52,28,72.31,74.67,56.03,56.02,356,1110.39,0.7,0
4/20/2025,Munshiganj,Dhaka,29.73,20.99,25.36,70.06,12.87,84.89,5.5,1.61,3.14,29.36,72.1,79.54,64.26,58.74,360,1110.39,0.7,0
4/21/2025,Munshiganj,Dhaka,31.34,23.51,27.43,65.8,9.92,84.25,5.23,1.93,4.04,28.28,70.73,76.57,54.2,60.24,346,1110.39,0.7,0
4/22/2025,Munshiganj,Dhaka,35.79,26.1,30.94,73.44,7.71,79.31,12.78,11.16,0.51,27.67,70.61,73.31,71.11,66.6,337,1110.39,0.7,0
4/23/2025,Munshiganj,Dhaka,26.18,18.61,22.4,70.3,7.79,79.81,5.59,7.29,0.33,27.47,71.43,74.24,69.59,60.61,347,1110.39,0.7,0
4/24/2025,Munshiganj,Dhaka,29.49,22.33,25.91,66.55,14.29,79.35,5.4,9.02,1.51,26.67,70.18,72.23,78.36,65.91,333,1110.39,0.7,0
